id,firstName,lastName,maidenName,age,gender,email,phone,username,password,birthDate,image,bloodGroup,height,weight,eyeColor,hair,ip,address,macAddress,university,bank,company,ein,ssn,userAgent,crypto,role,city
227,Marie,Lee,,21,female,marie.lee@x.dummyjson.com,+837 729-331-5612,marielee134,marielee134pass,2004-08-26,https://dummyjson.com/icon/marielee134/128,B-,178.67,69.53,Brown,"{'color': 'Red', 'type': 'Curly'}",142.123.79.181,"{'address': '4679 Washington Street', 'city': 'San Jose', 'coordinates': {'lat': -40.796002, 'lng': 141.463845}, 'country': 'United States', 'postalCode': '76733', 'state': 'New York', 'stateCode': 'NE'}",c7:7c:f4:11:1d:4f,University of Chicago,"{'cardExpire': '11/29', 'cardNumber': '1840414067421615', 'cardType': 'UnionPay', 'currency': 'EUR', 'iban': 'US523122292807673003678787463'}","{'address': {'address': '1645 Third Street', 'city': 'Dallas', 'coordinates': {'lat': 45.251503, 'lng': 17.358494}, 'country': 'United States', 'postalCode': '77914', 'state': 'Georgia', 'stateCode': 'GE'}, 'department': 'Product Management', 'name': 'Williams - LLC', 'title': 'Operations Manager'}",427-784,130-984-206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x81f43f06e00b56468d140393f842466f82c5419e'}",moderator,San Jose
348,Laura,Davis,,78,female,laura.davis@x.dummyjson.com,+238 298-209-7166,lauradavis63,lauradavis63pass,1947-11-27,https://dummyjson.com/icon/lauradavis63/128,B-,171.09,55.71,Amber,"{'color': 'Gray', 'type': 'Curly'}",5.160.161.40,"{'address': '2276 Main Street', 'city': 'New York', 'coordinates': {'lat': -7.067575, 'lng': -32.072433}, 'country': 'United States', 'postalCode': '11517', 'state': 'Georgia', 'stateCode': 'GE'}",b9:e6:a9:e9:ac:2c,California Institute of Technology,"{'cardExpire': '11/31', 'cardNumber': '9094361886715671', 'cardType': 'Visa', 'currency': 'CHF', 'iban': 'US557524156132412102846294328'}","{'address': {'address': '6898 Oak Street', 'city': 'San Jose', 'coordinates': {'lat': -63.395178, 'lng': -97.983507}, 'country': 'United States', 'postalCode': '66211', 'state': 'California', 'stateCode': 'CA'}, 'department': 'Product Management', 'name': 'Williams - Corp', 'title': 'Marketing Manager'}",119-364,940-572-911,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x7f2c77a99ffe70ddaf39b9429070b1c5edcc2c7e'}",user,New York
967,Laura,Roberts,,45,male,laura.roberts@x.dummyjson.com,+199 877-909-1469,lauraroberts603,lauraroberts603pass,1980-09-13,https://dummyjson.com/icon/lauraroberts603/128,AB-,158.72,56.97,Hazel,"{'color': 'Red', 'type': 'Kinky'}",160.128.63.122,"{'address': '3950 Elm Street', 'city': 'San Antonio', 'coordinates': {'lat': 83.504176, 'lng': -176.030322}, 'country': 'United States', 'postalCode': '13286', 'state': 'California', 'stateCode': 'CA'}",ad:6d:7b:90:e0:38,"University of California, Berkeley","{'cardExpire': '12/34', 'cardNumber': '3295989748581695', 'cardType': 'Discover', 'currency': 'GBP', 'iban': 'DE487379709451339061369999424'}","{'address': {'address': '8657 Washington Street', 'city': 'San Diego', 'coordinates': {'lat': -47.288852, 'lng': 8.255934}, 'country': 'United States', 'postalCode': '44380', 'state': 'Michigan', 'stateCode': 'MI'}, 'department': 'Legal', 'name': 'Johnson - Inc', 'title': 'HR Specialist'}",769-488,402-202-996,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xbe955d1450e1719153ec7235fcdc0c6aceed130f'}",moderator,San Antonio
735,Thomas,King,,37,female,thomas.king@x.dummyjson.com,+512 832-603-5837,thomasking384,thomasking384pass,1989-07-14,https://dummyjson.com/icon/thomasking384/128,B+,156.58,104.22,Blue,"{'color': 'Black', 'type': 'Kinky'}",106.248.192.207,"{'address': '1400 Cedar Street', 'city': 'San Francisco', 'coordinates': {'lat': 28.708279, 'lng': -34.796157}, 'country': 'United States', 'postalCode': '24253', 'state': 'New York', 'stateCode': 'NE'}",0e:11:dc:d0:52:db,California Institute of Technology,"{'cardExpire': '09/35', 'cardNumber': '5837711572761909', 'cardType': 'Discover', 'currency': 'EUR', 'iban': 'US242324125062407401533064653'}","{'address': {'address': '5735 Pine Street', 'city': 'Houston', 'coordinates': {'lat': 83.71265, 'lng': -139.160535}, 'country': 'United States', 'postalCode': '98241', 'state': 'Ohio', 'stateCode': 'OH'}, 'department': 'Finance', 'name': 'Johnson - LLC', 'title': 'Operations Manager'}",932-365,179-429-299,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xb88bd0212c4b4485f4f8de3e6337f708019ac6ca'}",user,San Francisco
916,Douglas,Jackson,,38,male,douglas.jackson@x.dummyjson.com,+565 916-995-6156,douglasjackson851,douglasjackson851pass,1988-04-06,https://dummyjson.com/icon/douglasjackson851/128,B-,155.66,100.72,Hazel,"{'color': 'Brown', 'type': 'Coily'}",225.83.245.71,"{'address': '4939 First Street', 'city': 'Dallas', 'coordinates': {'lat': 47.208223, 'lng': 102.860225}, 'country': 'United States', 'postalCode': '95835', 'state': 'Texas', 'stateCode': 'TE'}",ee:c9:ef:6f:2f:ca,Stanford University,"{'cardExpire': '11/30', 'cardNumber': '2153901932827796', 'cardType': 'Diners Club International', 'currency': 'USD', 'iban': 'US423876858348991741797408519'}","{'address': {'address': '3108 Fourth Street', 'city': 'Denver', 'coordinates': {'lat': -5.800682, 'lng': -145.669237}, 'country': 'United States', 'postalCode': '13277', 'state': 'California', 'stateCode': 'CA'}, 'department': 'Finance', 'name': 'Johnson - Ltd', 'title': 'Marketing Manager'}",648-285,497-777-930,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x2a593fa92000118d68b56f10bc5dffde8b885e16'}",moderator,Dallas
671,Kathleen,Flores,,36,male,kathleen.flores@x.dummyjson.com,+567 298-334-3716,kathleenflores548,kathleenflores548pass,1990-03-02,https://dummyjson.com/icon/kathleenflores548/128,O+,186.51,94.78,Green,"{'color': 'Black', 'type': 'Straight'}",100.71.59.200,"{'address': '6092 Fifth Street', 'city': 'Washington', 'coordinates': {'lat': -32.310086, 'lng': 105.552224}, 'country': 'United States', 'postalCode': '30793', 'state': 'New York', 'stateCode': 'NE'}",ea:11:2e:52:5e:40,California Institute of Technology,"{'cardExpire': '03/30', 'cardNumber': '8144191458222118', 'cardType': 'Diners Club International', 'currency': 'CNY', 'iban': 'DE585629149035759249274037536'}","{'address': {'address': '4680 Elm Street', 'city': 'Jacksonville', 'coordinates': {'lat': 39.717946, 'lng': -118.734166}, 'country': 'United States', 'postalCode': '98746', 'state': 'North Carolina', 'stateCode': 'NO'}, 'department': 'Human Resources', 'name': 'Johnson - LLC', 'title': 'Research Scientist'}",874-351,353-433-923,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x6c980636677e11c9f8fd15d236f47f77cff9df32'}",admin,Washington
58,Amanda,Wright,,43,male,amanda.wright@x.dummyjson.com,+806 682-321-9823,amandawright189,amandawright189pass,1983-01-01,https://dummyjson.com/icon/amandawright189/128,A+,171.9,50.57,Brown,"{'color': 'Blonde', 'type': 'Wavy'}",150.38.46.148,"{'address': '8872 Main Street', 'city': 'Houston', 'coordinates': {'lat': -44.268624, 'lng': -33.664744999999996}, 'country': 'United States', 'postalCode': '25381', 'state': 'Ohio', 'stateCode': 'OH'}",0d:1c:cf:1d:90:b9,Massachusetts Institute of Technology,"{'cardExpire': '02/32', 'cardNumber': '6211339795098767', 'cardType': 'American Express', 'currency': 'AUD', 'iban': 'US575017530629609680467795350'}","{'address': {'address': '4497 Maple Street', 'city': 'Indianapolis', 'coordinates': {'lat': 44.67229, 'lng': 11.75196}, 'country': 'United States', 'postalCode': '84242', 'state': 'North Carolina', 'stateCode': 'NO'}, 'department': 'Human Resources', 'name': 'Williams - LLC', 'title': 'Sales Representative'}",575-138,860-781-240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x22be7d07e8aaea0535d81d84e17f48731fd96369'}",moderator,Houston
682,Douglas,Johnson,,65,female,douglas.johnson@x.dummyjson.com,+221 781-962-6140,douglasjohnson523,douglasjohnson523pass,1961-04-23,https://dummyjson.com/icon/douglasjohnson523/128,B-,170.2,72.32,Gray,"{'color': 'Brown', 'type': 'Curly'}",136.196.41.30,"{'address': '1445 Oak Street', 'city': 'Seattle', 'coordinates': {'lat': -41.496268, 'lng': 78.328507}, 'country': 'United States', 'postalCode': '60886', 'state': 'Texas', 'stateCode': 'TE'}",ba:03:5d:ae:2a:13,Yale University,"{'cardExpire': '02/30', 'cardNumber': '4530618200575032', 'cardType': 'American Express', 'currency': 'AUD', 'iban': 'GB416717198775938981224322503'}","{'address': {'address': '4553 Fifth Street', 'city': 'Washington', 'coordinates': {'lat': -54.234028, 'lng': -18.850146}, 'country': 'United States', 'postalCode': '45644', 'state': 'Illinois', 'stateCode': 'IL'}, 'department': 'Legal', 'name': 'Williams - Ltd', 'title': 'Legal Counsel'}",847-842,661-619-552,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x31a4116c498bfeb22ab945fc60d7410d6549c20d'}",admin,Seattle
446,Kelly,Gonzalez,,66,male,kelly.gonzalez@x.dummyjson.com,+727 236-933-4117,kellygonzalez678,kellygonzalez678pass,1960-01-28,https://dummyjson.com/icon/kellygonzalez678/128,B+,172.25,91.28,Blue,"{'color': 'Black', 'type': 'Curly'}",178.106.108.174,"{'address': '1941 Jefferson Street', 'city': 'Philadelphia', 'coordinates': {'lat': 65.136172, 'lng': 159.852438}, 'country': 'United States', 'postalCode': '52164', 'state': 'Ohio', 'stateCode': 'OH'}",40:ae:d7:d8:12:79,Princeton University,"{'cardExpire': '01/27', 'cardNumber': '2649285952903485', 'cardType': 'Diners Club International', 'currency': 'CAD', 'iban': 'GB142301490316541224217618892'}","{'address': {'address': '8028 Sixth Street', 'city': 'New York', 'coordinates': {'lat': 57.325293, 'lng': -19.74542}, 'country': 'United States', 'postalCode': '80164', 'state': 'California', 'stateCode': 'CA'}, 'department': 'Operations', 'name': 'Johnson - Inc', 'title': 'Operations Manager'}",472-114,713-350-394,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x2bb683ed0f963da711d43cc45bec080db399a97c'}",admin,Philadelphia
142,Rebecca,Hall,,54,male,rebecca.hall@x.dummyjson.com,+461 806-703-7586,rebeccahall374,rebeccahall374pass,1971-09-05,https://dummyjson.com/icon/rebeccahall374/128,AB-,155.58,66.82,Brown,"{'color': 'Blonde', 'type': 'Coily'}",73.145.16.123,"{'address': '6645 Washington Street', 'city': 'Denver', 'coordinates': {'lat': 26.64362, 'lng': 5.935739}, 'country': 'United States', 'postalCode': '84959', 'state': 'Florida', 'stateCode': 'FL'}",df:d9:31:0a:44:11,Yale University,"{'cardExpire': '10/25', 'cardNumber': '6216553690822437', 'cardType': 'UnionPay', 'currency': 'EUR', 'iban': 'FR649325216968249875477550170'}","{'address': {'address': '7423 Fifth Street', 'city': 'New York', 'coordinates': {'lat': 14.064264, 'lng': -125.478329}, 'country': 'United States', 'postalCode': '52319', 'state': 'Texas', 'stateCode': 'TE'}, 'department': 'Human Resources', 'name': 'Williams - LLC', 'title': 'Legal Counsel'}",499-498,266-819-894,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x45cb7fa7892a717fda156d6e81bf21d6f202cf85'}",admin,Denver
479,Richard,White,,68,female,richard.white@x.dummyjson.com,+300 843-418-6839,richardwhite446,richardwhite446pass,1957-09-20,https://dummyjson.com/icon/richardwhite446/128,AB-,175.35,76.27,Amber,"{'color': 'Gray', 'type': 'Curly'}",56.91.167.220,"{'address': '3453 Oak Street', 'city': 'San Antonio', 'coordinates': {'lat': 14.317528, 'lng': -142.216426}, 'country': 'United States', 'postalCode': '85167', 'state': 'North Carolina', 'stateCode': 'NO'}",b4:5b:be:39:98:29,University of Pennsylvania,"{'cardExpire': '05/28', 'cardNumber': '2795535792674398', 'cardType': 'Mastercard', 'currency': 'AUD', 'iban': 'US711569397786700208636871535'}","{'address': {'address': '1917 Fifth Street', 'city': 'Indianapolis', 'coordinates': {'lat': 23.778898, 'lng': -126.659733}, 'country': 'United States', 'postalCode': '81072', 'state': 'North Carolina', 'stateCode': 'NO'}, 'department': 'Finance', 'name': 'Smith - Ltd', 'title': 'Research Scientist'}",369-608,437-553-935,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x1e298d5d21e432130213637d6caf98f7212c5c8d'}",user,San Antonio
531,Cynthia,Hernandez,,68,female,cynthia.hernandez@x.dummyjson.com,+608 638-105-7088,cynthiahernandez734,cynthiahernandez734pass,1958-03-20,https://dummyjson.com/icon/cynthiahernandez734/128,AB-,184.36,50.85,Brown,"{'color': 'White', 'type': 'Curly'}",80.117.97.89,"{'address': '8563 Main Street', 'city': 'San Jose', 'coordinates': {'lat': -8.317267, 'lng': 143.296776}, 'country': 'United States', 'postalCode': '76140', 'state': 'Georgia', 'stateCode': 'GE'}",ee:d0:65:6e:19:ba,Stanford University,"{'cardExpire': '01/35', 'cardNumber': '4259793209048350', 'cardType': 'UnionPay', 'currency': 'USD', 'iban': 'US424899996089962507665849710'}","{'address': {'address': '4927 Oak Street', 'city': 'Phoenix', 'coordinates': {'lat': 59.474615, 'lng': 99.977056}, 'country': 'United States', 'postalCode': '80145', 'state': 'Ohio', 'stateCode': 'OH'}, 'department': 'Research and Development', 'name': 'Jones - Inc', 'title': 'Operations Manager'}",934-318,546-296-553,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x53abf6824cf2b42140361a70950fa2eb5533324e'}",admin,San Jose
657,John,Allen,,54,female,john.allen@x.dummyjson.com,+896 902-390-5076,johnallen382,johnallen382pass,1972-01-29,https://dummyjson.com/icon/johnallen382/128,B+,152.38,62.61,Hazel,"{'color': 'Brown', 'type': 'Curly'}",98.3.115.145,"{'address': '278 Fourth Street', 'city': 'Phoenix', 'coordinates': {'lat': 86.736587, 'lng': 53.732537}, 'country': 'United States', 'postalCode': '67290', 'state': 'Illinois', 'stateCode': 'IL'}",39:38:53:9f:00:44,California Institute of Technology,"{'cardExpire': '12/30', 'cardNumber': '3902970197266092', 'cardType': 'UnionPay', 'currency': 'EUR', 'iban': 'US828728918010169140134887525'}","{'address': {'address': '6076 Oak Street', 'city': 'Columbus', 'coordinates': {'lat': 68.54832, 'lng': 79.026968}, 'country': 'United States', 'postalCode': '45983', 'state': 'California', 'stateCode': 'CA'}, 'department': 'Research and Development', 'name': 'Brown - Inc', 'title': 'Software Engineer'}",911-797,933-367-829,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x11d1383b702a08e0c1ac675dfe879d93219494b2'}",admin,Phoenix
345,Rachel,Flores,,31,male,rachel.flores@x.dummyjson.com,+348 347-180-4556,rachelflores365,rachelflores365pass,1994-10-17,https://dummyjson.com/icon/rachelflores365/128,O-,170.41,101.75,Green,"{'color': 'Black', 'type': 'Wavy'}",152.167.133.11,"{'address': '1388 Elm Street', 'city': 'Indianapolis', 'coordinates': {'lat': -15.604741, 'lng': -80.476244}, 'country': 'United States', 'postalCode': '35256', 'state': 'Pennsylvania', 'stateCode': 'PE'}",0d:c0:f9:4a:e8:fb,Stanford University,"{'cardExpire': '12/28', 'cardNumber': '8981054380533558', 'cardType': 'Discover', 'currency': 'AUD', 'iban': 'FR867237494943631128821287776'}","{'address': {'address': '3288 Jefferson Street', 'city': 'Jacksonville', 'coordinates': {'lat': -22.02366, 'lng': -121.788377}, 'country': 'United States', 'postalCode': '21018', 'state': 'Michigan', 'stateCode': 'MI'}, 'department': 'Marketing', 'name': 'Brown - LLC', 'title': 'HR Specialist'}",265-101,982-419-764,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x28f562516bf8b61ea8bfe43b3c48330805a25284'}",moderator,Indianapolis
246,Diane,Thompson,,26,male,diane.thompson@x.dummyjson.com,+328 963-927-9097,dianethompson552,dianethompson552pass,1999-08-15,https://dummyjson.com/icon/dianethompson552/128,B+,177.67,53.36,Blue,"{'color': 'Blonde', 'type': 'Wavy'}",224.10.157.4,"{'address': '8727 First Street', 'city': 'Austin', 'coordinates': {'lat': -83.424932, 'lng': 14.175615}, 'country': 'United States', 'postalCode': '83130', 'state': 'Illinois', 'stateCode': 'IL'}",55:1f:99:1b:1b:c4,California Institute of Technology,"{'cardExpire': '03/35', 'cardNumber': '5798855943309059', 'cardType': 'Mastercard', 'currency': 'CNY', 'iban': 'FR672546351604587499387727990'}","{'address': {'address': '5669 Jefferson Street', 'city': 'San Diego', 'coordinates': {'lat': -46.212462, 'lng': 17.048537}, 'country': 'United States', 'postalCode': '61251', 'state': 'Georgia', 'stateCode': 'GE'}, 'department': 'Human Resources', 'name': 'Smith - Inc', 'title': 'Marketing Manager'}",297-217,211-801-913,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xf8d065cac6e95636ecf141d8bfdcd8b915fc6bf4'}",admin,Austin
555,Jacob,Robinson,,52,male,jacob.robinson@x.dummyjson.com,+934 794-386-5193,jacobrobinson419,jacobrobinson419pass,1973-12-08,https://dummyjson.com/icon/jacobrobinson419/128,A-,151.64,70.68,Amber,"{'color': 'White', 'type': 'Coily'}",13.5.72.72,"{'address': '5364 Fifth Street', 'city': 'New York', 'coordinates': {'lat': -12.34878, 'lng': -175.425351}, 'country': 'United States', 'postalCode': '91885', 'state': 'California', 'stateCode': 'CA'}",b3:6e:2a:19:39:80,California Institute of Technology,"{'cardExpire': '01/33', 'cardNumber': '5775832432784214', 'cardType': 'Visa', 'currency': 'CNY', 'iban': 'US804324837951572977066283935'}","{'address': {'address': '2276 Main Street', 'city': 'Charlotte', 'coordinates': {'lat': 56.003657, 'lng': 176.139209}, 'country': 'United States', 'postalCode': '14376', 'state': 'North Carolina', 'stateCode': 'NO'}, 'department': 'Product Management', 'name': 'Brown - LLC', 'title': 'Marketing Manager'}",414-111,693-341-240,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0xa4e5bf2d1af8a74bd9f655ea57ad5307d9e0540b'}",moderator,New York
128,Michelle,Lopez,,21,male,michelle.lopez@x.dummyjson.com,+177 266-160-3999,michellelopez56,michellelopez56pass,2004-07-28,https://dummyjson.com/icon/michellelopez56/128,O+,180.26,93.64,Hazel,"{'color': 'Blonde', 'type': 'Wavy'}",237.147.46.67,"{'address': '2544 Cedar Street', 'city': 'Denver', 'coordinates': {'lat': -22.071258, 'lng': -47.0235}, 'country': 'United States', 'postalCode': '37176', 'state': 'Florida', 'stateCode': 'FL'}",4e:02:3c:ce:57:f6,"University of California, Berkeley","{'cardExpire': '04/27', 'cardNumber': '2446430241119609', 'cardType': 'Visa', 'currency': 'USD', 'iban': 'US327857164501596141862427343'}","{'address': {'address': '4874 Pine Street', 'city': 'Houston', 'coordinates': {'lat': -34.664447, 'lng': 122.28403}, 'country': 'United States', 'postalCode': '52503', 'state': 'California', 'stateCode': 'CA'}, 'department': 'Sales', 'name': 'Williams - Corp', 'title': 'Software Engineer'}",624-237,891-551-414,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36","{'coin': 'Bitcoin', 'network': 'Ethereum (ERC20)', 'wallet': '0x8a735147b7b9ff6b6cafebca91d394d55c738334'}",admin,Denver
